date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2013-12-01,AUG | Colony (Battle-Scarred),0.044,0.044,46.0,0.055,,,-0.2,,0.0715,0.0291590466236466,,,,104.0,26.0,,,6,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-28,AUG | Colony (Battle-Scarred),0.038,0.038,75.0,0.039,0.03,0.12,-0.0256410256410256,0.2666666666666666,0.0361428571428571,0.0022314999074019,0.0381,0.0084196199439167,0.2208602789422727,560.0,80.0,1533.0,51.1,5,12,0.0,0.0391428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-28,AUG | Colony (Battle-Scarred),0.038,0.038,75.0,0.039,0.03,0.12,-0.0256410256410256,0.2666666666666666,0.0361428571428571,0.0022314999074019,0.0381,0.0084196199439167,0.2208602789422727,560.0,80.0,1533.0,51.1,5,12,0.0,0.0391428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29,AUG | Colony (Battle-Scarred),0.03,0.03,90.0,0.038,0.032,0.067,-0.2105263157894736,-0.0625,0.0358571428571428,0.002799416848895,0.0368666666666666,0.0066117740097159,0.2094653603331876,531.0,75.85714285714286,1599.0,53.3,6,12,0.0,0.0417142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-29,AUG | Colony (Battle-Scarred),0.03,0.03,90.0,0.038,0.032,0.067,-0.2105263157894736,-0.0625,0.0358571428571428,0.002799416848895,0.0368666666666666,0.0066117740097159,0.2094653603331876,531.0,75.85714285714286,1599.0,53.3,6,12,0.0,0.0417142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-30,AUG | Colony (Battle-Scarred),0.03,0.03,89.0,0.03,0.034,0.055,0.0,-0.1176470588235295,0.0352857142857142,0.0034522988495984,0.0360333333333333,0.0057993294631553,0.2069272686206964,517.0,73.85714285714286,1660.0,55.333333333333336,0,12,0.0,0.0451428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-30,AUG | Colony (Battle-Scarred),0.03,0.03,89.0,0.03,0.034,0.055,0.0,-0.1176470588235295,0.0352857142857142,0.0034522988495984,0.0360333333333333,0.0057993294631553,0.2069272686206964,517.0,73.85714285714286,1660.0,55.333333333333336,0,12,0.0,0.0451428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-31,AUG | Colony (Battle-Scarred),0.03,0.03,52.0,0.03,0.037,0.044,0.0,-0.1891891891891891,0.0342857142857142,0.003806546455564,0.0355666666666666,0.0057019489845334,0.203507259289019,498.0,71.14285714285714,1666.0,55.53333333333333,1,12,0.0,0.0577142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-31,AUG | Colony (Battle-Scarred),0.03,0.03,52.0,0.03,0.037,0.044,0.0,-0.1891891891891891,0.0342857142857142,0.003806546455564,0.0355666666666666,0.0057019489845334,0.203507259289019,498.0,71.14285714285714,1666.0,55.53333333333333,1,12,0.0,0.0577142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,AUG | Condemned (Factory New),12.731,12.731,4.0,5.885,,,1.1632965165675446,,,,,,,,,,,6,12,0.0,4.511571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-01,AUG | Condemned (Factory New),12.731,12.731,4.0,5.885,,,1.1632965165675446,,,,,,,,,,,6,12,0.0,4.511571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-02,AUG | Condemned (Factory New),,12.731,0.0,12.731,,,0.0,,10.449,3.227235349335403,,,,5.0,1.6666666666666667,,,0,12,1.0,4.649714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-02,AUG | Condemned (Factory New),,12.731,0.0,12.731,,,0.0,,10.449,3.227235349335403,,,,5.0,1.6666666666666667,,,0,12,1.0,4.649714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,AUG | Condemned (Factory New),10.518,10.518,1.0,12.731,,,-0.1738276647553216,,10.46625,2.795027493156373,,,,6.0,1.5,,,1,12,0.0,4.847571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-03,AUG | Condemned (Factory New),10.518,10.518,1.0,12.731,,,-0.1738276647553216,,10.46625,2.795027493156373,,,,6.0,1.5,,,1,12,0.0,4.847571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-04,AUG | Condemned (Factory New),,10.518,0.0,10.518,,,0.0,,10.4766,2.50003428776487,,,,6.0,1.2,,,2,12,1.0,5.124857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-04,AUG | Condemned (Factory New),,10.518,0.0,10.518,,,0.0,,10.4766,2.50003428776487,,,,6.0,1.2,,,2,12,1.0,5.124857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-05,AUG | Condemned (Factory New),,10.518,0.0,10.518,,,0.0,,10.4835,2.2822607760727083,,,,6.0,1.0,,,3,12,2.0,5.173000000000001,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-05,AUG | Condemned (Factory New),,10.518,0.0,10.518,,,0.0,,10.4835,2.2822607760727083,,,,6.0,1.0,,,3,12,2.0,5.173000000000001,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06,AUG | Condemned (Factory New),,10.518,0.0,10.518,,,0.0,,10.488428571428573,2.112997387405785,,,,6.0,0.8571428571428571,,,4,12,3.0,5.772428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-06,AUG | Condemned (Factory New),,10.518,0.0,10.518,,,0.0,,10.488428571428573,2.112997387405785,,,,6.0,0.8571428571428571,,,4,12,3.0,5.772428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-07,AUG | Condemned (Factory New),5.712,5.712,2.0,10.518,5.885,,-0.4569309754706219,-0.0293967714528462,10.463714285714287,2.167017220202244,,,,7.0,1.0,,,5,12,0.0,5.584714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-07,AUG | Condemned (Factory New),5.712,5.712,2.0,10.518,5.885,,-0.4569309754706219,-0.0293967714528462,10.463714285714287,2.167017220202244,,,,7.0,1.0,,,5,12,0.0,5.584714285714285,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-08,AUG | Condemned (Factory New),2.709,2.709,1.0,5.712,12.731,,-0.525735294117647,-0.7872123163930563,9.032,3.2407696175886542,,,,4.0,0.5714285714285714,,,6,12,0.0,5.064428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-08,AUG | Condemned (Factory New),2.709,2.709,1.0,5.712,12.731,,-0.525735294117647,-0.7872123163930563,9.032,3.2407696175886542,,,,4.0,0.5714285714285714,,,6,12,0.0,5.064428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09,AUG | Condemned (Factory New),3.969,3.969,1.0,2.709,12.731,,0.4651162790697674,-0.6882413007619197,7.780285714285716,3.2623821583221635,8.580900000000002,3.4742392102444533,,5.0,0.7142857142857143,10.0,1.0,0,12,0.0,4.576428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-09,AUG | Condemned (Factory New),3.969,3.969,1.0,2.709,12.731,,0.4651162790697674,-0.6882413007619197,7.780285714285716,3.2623821583221635,8.580900000000002,3.4742392102444533,,5.0,0.7142857142857143,10.0,1.0,0,12,0.0,4.576428571428571,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-10,AUG | Condemned (Factory New),3.415,3.415,2.0,3.969,10.518,,-0.1395817586293776,-0.6753185016162768,6.7655714285714295,3.356339113513109,8.111272727272729,3.630224838789643,0.4575401385381414,6.0,0.8571428571428571,12.0,1.0909090909090908,1,12,0.0,4.223571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-10,AUG | Condemned (Factory New),3.415,3.415,2.0,3.969,10.518,,-0.1395817586293776,-0.6753185016162768,6.7655714285714295,3.356339113513109,8.111272727272729,3.630224838789643,0.4575401385381414,6.0,0.8571428571428571,12.0,1.0909090909090908,1,12,0.0,4.223571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,AUG | Condemned (Factory New),3.938,3.938,4.0,3.415,10.518,,0.1531478770131771,-0.6255942194333524,5.825571428571429,3.084160587682206,7.763500000000001,3.662065799062964,0.4376073346015974,10.0,1.4285714285714286,16.0,1.3333333333333333,2,12,0.0,3.8707142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-11,AUG | Condemned (Factory New),3.938,3.938,4.0,3.415,10.518,,0.1531478770131771,-0.6255942194333524,5.825571428571429,3.084160587682206,7.763500000000001,3.662065799062964,0.4376073346015974,10.0,1.4285714285714286,16.0,1.3333333333333333,2,12,0.0,3.8707142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,AUG | Condemned (Factory New),5.647,5.647,2.0,3.938,10.518,,0.4339766378872525,-0.4631108575774862,5.129714285714286,2.426278968431508,7.600692307692309,3.5633141527908103,0.432609693956992,12.0,1.7142857142857142,18.0,1.3846153846153846,3,12,0.0,3.996142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-12,AUG | Condemned (Factory New),5.647,5.647,2.0,3.938,10.518,,0.4339766378872525,-0.4631108575774862,5.129714285714286,2.426278968431508,7.600692307692309,3.5633141527908103,0.432609693956992,12.0,1.7142857142857142,18.0,1.3846153846153846,3,12,0.0,3.996142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-12-13,AUG | Condemned (Factory New),4.959,4.959,1.0,5.647,10.518,,-0.1218346024437755,-0.5285225328009128,4.335571428571429,1.0548315853582446,7.412000000000002,3.5004466245650097,0.4189886266881557,13.0,1.8571428571428568,19.0,1.3571428571428572,4,12,0.0,4.708714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-13,AUG | Condemned (Factory New),4.959,4.959,1.0,5.647,10.518,,-0.1218346024437755,-0.5285225328009128,4.335571428571429,1.0548315853582446,7.412000000000002,3.5004466245650097,0.4189886266881557,13.0,1.8571428571428568,19.0,1.3571428571428572,4,12,0.0,4.708714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-12-14,AUG | Condemned (Factory New),20.389,20.389,1.0,4.959,5.712,,3.111514418229482,2.569502801120448,6.4322857142857135,5.767312142318878,8.277133333333335,4.681306553611811,0.8832206727036036,12.0,1.7142857142857142,20.0,1.3333333333333333,5,12,0.0,5.662857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-14,AUG | Condemned (Factory New),20.389,20.389,1.0,4.959,5.712,,3.111514418229482,2.569502801120448,6.4322857142857135,5.767312142318878,8.277133333333335,4.681306553611811,0.8832206727036036,12.0,1.7142857142857142,20.0,1.3333333333333333,5,12,0.0,5.662857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-15,AUG | Condemned (Factory New),9.846,9.846,4.0,20.389,2.709,,-0.5170925499043602,2.634551495016612,7.4518571428571425,5.648604541416058,8.375187500000001,4.548536677036226,0.8760878399023426,15.0,2.142857142857143,24.0,1.5,6,12,0.0,6.6207142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-15,AUG | Condemned (Factory New),9.846,9.846,4.0,20.389,2.709,,-0.5170925499043602,2.634551495016612,7.4518571428571425,5.648604541416058,8.375187500000001,4.548536677036226,0.8760878399023426,15.0,2.142857142857143,24.0,1.5,6,12,0.0,6.6207142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,AUG | Condemned (Factory New),9.546,9.546,1.0,9.846,3.969,,-0.0304692260816575,1.4051398337112624,8.248571428571429,5.492319282601915,8.444058823529412,4.421319612308848,0.8505395230836608,15.0,2.142857142857143,25.0,1.4705882352941178,0,12,0.0,9.129142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-16,AUG | Condemned (Factory New),9.546,9.546,1.0,9.846,3.969,,-0.0304692260816575,1.4051398337112624,8.248571428571429,5.492319282601915,8.444058823529412,4.421319612308848,0.8505395230836608,15.0,2.142857142857143,25.0,1.4705882352941178,0,12,0.0,9.129142857142856,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,AUG | Condemned (Factory New),,9.546,0.0,9.546,3.415,,0.0,1.7953147877013174,9.12442857142857,5.128478272134444,8.505277777777778,4.304157909711074,0.8266240557975414,13.0,1.8571428571428568,25.0,1.3888888888888888,1,12,1.0,9.302857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-17,AUG | Condemned (Factory New),,9.546,0.0,9.546,3.415,,0.0,1.7953147877013174,9.12442857142857,5.128478272134444,8.505277777777778,4.304157909711074,0.8266240557975414,13.0,1.8571428571428568,25.0,1.3888888888888888,1,12,1.0,9.302857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,AUG | Condemned (Factory New),7.091,7.091,1.0,9.546,3.938,,-0.2571757804315943,0.8006602336211275,9.57485714285714,4.779788023649209,8.430842105263158,4.201245833561352,0.8100643260481402,10.0,1.4285714285714286,26.0,1.368421052631579,2,12,0.0,9.574857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-18,AUG | Condemned (Factory New),7.091,7.091,1.0,9.546,3.938,,-0.2571757804315943,0.8006602336211275,9.57485714285714,4.779788023649209,8.430842105263158,4.201245833561352,0.8100643260481402,10.0,1.4285714285714286,26.0,1.368421052631579,2,12,0.0,9.574857142857145,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,AUG | Condemned (Factory New),3.743,3.743,2.0,7.091,5.647,,-0.4721477929770131,-0.3371701788560298,9.302857142857144,5.042522368491259,8.19645,4.220402439045357,0.8014898627719859,10.0,1.4285714285714286,28.0,1.4,3,12,0.0,9.124428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-19,AUG | Condemned (Factory New),3.743,3.743,2.0,7.091,5.647,,-0.4721477929770131,-0.3371701788560298,9.302857142857144,5.042522368491259,8.19645,4.220402439045357,0.8014898627719859,10.0,1.4285714285714286,28.0,1.4,3,12,0.0,9.124428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-20,AUG | Condemned (Factory New),,3.743,0.0,3.743,4.959,,0.0,-0.2452107279693486,9.129142857142858,5.207424683731364,7.984380952380953,4.226473893112437,0.7817789845335459,9.0,1.2857142857142858,28.0,1.3333333333333333,4,12,1.0,8.248571428571427,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-20,AUG | Condemned (Factory New),,3.743,0.0,3.743,4.959,,0.0,-0.2452107279693486,9.129142857142858,5.207424683731364,7.984380952380953,4.226473893112437,0.7817789845335459,9.0,1.2857142857142858,28.0,1.3333333333333333,4,12,1.0,8.248571428571427,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-21,AUG | Condemned (Factory New),2.83,2.83,1.0,3.743,20.389,,-0.2439219877103926,-0.8611996664868311,6.6207142857142856,2.895075213150069,7.750090909090909,4.2665971954356285,0.7671182454080978,9.0,1.2857142857142858,29.0,1.318181818181818,5,12,0.0,7.451857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-21,AUG | Condemned (Factory New),2.83,2.83,1.0,3.743,20.389,,-0.2439219877103926,-0.8611996664868311,6.6207142857142856,2.895075213150069,7.750090909090909,4.2665971954356285,0.7671182454080978,9.0,1.2857142857142858,29.0,1.318181818181818,5,12,0.0,7.451857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-22,AUG | Condemned (Factory New),3.141,3.141,1.0,2.83,9.846,,0.1098939929328621,-0.6809872029250457,5.662857142857142,2.776270233273999,7.549695652173913,4.277366189148184,0.7494814115808625,6.0,0.8571428571428571,30.0,1.3043478260869563,6,12,0.0,6.432285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-22,AUG | Condemned (Factory New),3.141,3.141,1.0,2.83,9.846,,0.1098939929328621,-0.6809872029250457,5.662857142857142,2.776270233273999,7.549695652173913,4.277366189148184,0.7494814115808625,6.0,0.8571428571428571,30.0,1.3043478260869563,6,12,0.0,6.432285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23,AUG | Condemned (Factory New),2.867,2.867,8.0,3.141,9.546,,-0.0872333651703279,-0.6996647810601299,4.708714285714285,2.3999712328207905,7.354583333333333,4.290584662147521,0.7341500828074491,13.0,1.8571428571428568,38.0,1.5833333333333333,0,12,0.0,4.335571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-23,AUG | Condemned (Factory New),2.867,2.867,8.0,3.141,9.546,,-0.0872333651703279,-0.6996647810601299,4.708714285714285,2.3999712328207905,7.354583333333333,4.290584662147521,0.7341500828074491,13.0,1.8571428571428568,38.0,1.5833333333333333,0,12,0.0,4.335571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-24,AUG | Condemned (Factory New),4.558,4.558,4.0,2.867,9.546,,0.5898151377746772,-0.5225225225225225,3.9961428571428574,1.3829631157741833,7.242719999999999,4.239466216589064,0.7251973842653332,17.0,2.4285714285714284,42.0,1.68,1,12,0.0,5.129714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-24,AUG | Condemned (Factory New),4.558,4.558,4.0,2.867,9.546,,0.5898151377746772,-0.5225225225225225,3.9961428571428574,1.3829631157741833,7.242719999999999,4.239466216589064,0.7251973842653332,17.0,2.4285714285714284,42.0,1.68,1,12,0.0,5.129714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-25,AUG | Condemned (Factory New),6.213,6.213,2.0,4.558,7.091,,0.3630978499341817,-0.1238189253983923,3.8707142857142856,1.109330391888434,7.203115384615384,4.161852336556617,0.7120752051621934,18.0,2.571428571428572,44.0,1.6923076923076923,2,12,0.0,5.825571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-25,AUG | Condemned (Factory New),6.213,6.213,2.0,4.558,7.091,,0.3630978499341817,-0.1238189253983923,3.8707142857142856,1.109330391888434,7.203115384615384,4.161852336556617,0.7120752051621934,18.0,2.571428571428572,44.0,1.6923076923076923,2,12,0.0,5.825571428571428,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,AUG | Condemned (Factory New),,6.213,0.0,6.213,3.743,,0.0,0.6598984771573604,4.223571428571429,1.373875213416712,7.166444444444443,4.088332117890233,0.6987264922087795,16.0,2.2857142857142856,44.0,1.6296296296296295,3,12,1.0,6.765571428571429,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
