date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-09-01,AUG | Colony (Battle-Scarred),0.032,0.032,67.0,0.038,0.031,0.03,-0.1578947368421052,0.032258064516129,0.0317142857142857,0.0027105237087157,0.0875666666666666,0.2989085348768453,9.98124727340641,478.0,68.28571428571429,2019.0,67.3,0,9,0.0,0.0322857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-27,AUG | Colony (Battle-Scarred),0.031,0.031,39.0,0.03,0.03,0.03,0.0333333333333334,0.0333333333333334,0.0301428571428571,0.0003499271061118,0.031,0.0024221202832779,0.0971880619462405,286.0,40.85714285714285,1659.0,55.3,5,9,0.0,0.0305714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.031,0.03,0.03,-0.0322580645161291,0.0,0.0301428571428571,0.0003499271061118,0.031,0.0024221202832779,0.0974228426504929,290.0,41.42857142857143,1648.0,54.93333333333333,6,9,0.0,0.0311428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-28,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.031,0.03,0.03,-0.0322580645161291,0.0,0.0301428571428571,0.0003499271061118,0.031,0.0024221202832779,0.0974228426504929,290.0,41.42857142857143,1648.0,54.93333333333333,6,9,0.0,0.0311428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-29,AUG | Colony (Battle-Scarred),0.03,0.03,45.0,0.03,0.03,0.032,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0309333333333333,0.0024212026396446,0.0967392247527556,287.0,41.0,1601.0,53.36666666666667,0,9,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-29,AUG | Colony (Battle-Scarred),0.03,0.03,45.0,0.03,0.03,0.032,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0309333333333333,0.0024212026396446,0.0967392247527556,287.0,41.0,1601.0,53.36666666666667,0,9,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-30,AUG | Colony (Battle-Scarred),0.03,0.03,32.0,0.03,0.03,0.038,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0306666666666666,0.0020385179801894,0.0904268061201425,295.0,42.142857142857146,1575.0,52.5,1,9,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-30,AUG | Colony (Battle-Scarred),0.03,0.03,32.0,0.03,0.03,0.038,0.0,0.0,0.0301428571428571,0.0003499271061118,0.0306666666666666,0.0020385179801894,0.0904268061201425,295.0,42.142857142857146,1575.0,52.5,1,9,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,AUG | Condemned (Factory New),1.721,1.721,12.0,1.92,2.198,2.513,-0.1036458333333332,-0.2170154686078252,2.019285714285714,0.231927152532067,2.1059333333333337,0.2025352534471194,0.1069958664117281,87.0,12.428571428571429,353.0,11.766666666666667,0,9,0.0,1.7365714285714289,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-01,AUG | Condemned (Factory New),1.721,1.721,12.0,1.92,2.198,2.513,-0.1036458333333332,-0.2170154686078252,2.019285714285714,0.231927152532067,2.1059333333333337,0.2025352534471194,0.1069958664117281,87.0,12.428571428571429,353.0,11.766666666666667,0,9,0.0,1.7365714285714289,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-02,AUG | Condemned (Factory New),1.722,1.722,7.0,1.721,1.996,2.699,0.0005810575246949,-0.1372745490981963,1.9801428571428568,0.2545704665686489,2.0733666666666672,0.1820691230152865,0.1059562561865121,81.0,11.571428571428571,350.0,11.666666666666666,1,9,0.0,1.7637142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-02,AUG | Condemned (Factory New),1.722,1.722,7.0,1.721,1.996,2.699,0.0005810575246949,-0.1372745490981963,1.9801428571428568,0.2545704665686489,2.0733666666666672,0.1820691230152865,0.1059562561865121,81.0,11.571428571428571,350.0,11.666666666666666,1,9,0.0,1.7637142857142858,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-03,AUG | Condemned (Factory New),1.644,1.644,15.0,1.722,2.495,2.278,-0.0452961672473868,-0.3410821643286573,1.8585714285714283,0.168225917098625,2.0522333333333336,0.1935249653719701,0.1026546475711744,88.0,12.571428571428571,357.0,11.9,2,9,0.0,1.8345714285714283,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-03,AUG | Condemned (Factory New),1.644,1.644,15.0,1.722,2.495,2.278,-0.0452961672473868,-0.3410821643286573,1.8585714285714283,0.168225917098625,2.0522333333333336,0.1935249653719701,0.1026546475711744,88.0,12.571428571428571,357.0,11.9,2,9,0.0,1.8345714285714283,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,AUG | Condemned (Factory New),1.653,1.653,11.0,1.644,1.821,2.074,0.0054744525547445,-0.0922570016474464,1.8345714285714287,0.1831922153234193,2.0382,0.2062815874801562,0.1014701841301357,88.0,12.571428571428571,358.0,11.933333333333334,3,9,0.0,1.8585714285714283,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-04,AUG | Condemned (Factory New),1.653,1.653,11.0,1.644,1.821,2.074,0.0054744525547445,-0.0922570016474464,1.8345714285714287,0.1831922153234193,2.0382,0.2062815874801562,0.1014701841301357,88.0,12.571428571428571,358.0,11.933333333333334,3,9,0.0,1.8585714285714283,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-05,AUG | Condemned (Factory New),1.62,1.62,18.0,1.653,2.116,2.204,-0.0199637023593466,-0.2344045368620038,1.7637142857142858,0.1542768515973005,2.018733333333333,0.2169943061208954,0.1007884552546905,88.0,12.571428571428571,366.0,12.2,4,9,0.0,1.9801428571428568,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-05,AUG | Condemned (Factory New),1.62,1.62,18.0,1.653,2.116,2.204,-0.0199637023593466,-0.2344045368620038,1.7637142857142858,0.1542768515973005,2.018733333333333,0.2169943061208954,0.1007884552546905,88.0,12.571428571428571,366.0,12.2,4,9,0.0,1.9801428571428568,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,AUG | Condemned (Factory New),1.876,1.876,10.0,1.62,2.066,1.951,0.1580246913580245,-0.0919651500484026,1.7365714285714289,0.1086828375764704,2.016233333333333,0.218189013370416,0.1027644507519943,86.0,12.285714285714286,361.0,12.033333333333331,5,9,0.0,2.019285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-06,AUG | Condemned (Factory New),1.876,1.876,10.0,1.62,2.066,1.951,0.1580246913580245,-0.0919651500484026,1.7365714285714289,0.1086828375764704,2.016233333333333,0.218189013370416,0.1027644507519943,86.0,12.285714285714286,361.0,12.033333333333331,5,9,0.0,2.019285714285714,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,AUG | Condemned (Factory New),1.744,1.744,13.0,1.876,1.92,2.022,-0.0703624733475479,-0.0916666666666666,1.7114285714285713,0.0798818004354954,2.0069666666666666,0.2235840607517052,0.1034290512549766,86.0,12.285714285714286,356.0,11.866666666666667,6,9,0.0,2.087428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-07,AUG | Condemned (Factory New),1.744,1.744,13.0,1.876,1.92,2.022,-0.0703624733475479,-0.0916666666666666,1.7114285714285713,0.0798818004354954,2.0069666666666666,0.2235840607517052,0.1034290512549766,86.0,12.285714285714286,356.0,11.866666666666667,6,9,0.0,2.087428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-08,AUG | Condemned (Factory New),1.909,1.909,11.0,1.744,1.721,2.31,0.0946100917431191,0.1092388146426495,1.7382857142857144,0.1059389504596387,1.9936,0.2169564626063641,0.1015810941689986,85.0,12.142857142857142,358.0,11.933333333333334,0,9,0.0,2.121857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-08,AUG | Condemned (Factory New),1.909,1.909,11.0,1.744,1.721,2.31,0.0946100917431191,0.1092388146426495,1.7382857142857144,0.1059389504596387,1.9936,0.2169564626063641,0.1015810941689986,85.0,12.142857142857142,358.0,11.933333333333334,0,9,0.0,2.121857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,AUG | Condemned (Factory New),1.937,1.937,7.0,1.909,1.722,2.166,0.0146673651126243,0.1248548199767711,1.769,0.1260272079467649,1.9859666666666664,0.2147740647491891,0.1009724466263803,85.0,12.142857142857142,361.0,12.033333333333331,1,9,0.0,2.124857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-09,AUG | Condemned (Factory New),1.937,1.937,7.0,1.909,1.722,2.166,0.0146673651126243,0.1248548199767711,1.769,0.1260272079467649,1.9859666666666664,0.2147740647491891,0.1009724466263803,85.0,12.142857142857142,361.0,12.033333333333331,1,9,0.0,2.124857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-10,AUG | Condemned (Factory New),1.621,1.621,17.0,1.937,1.644,2.256,-0.1631388745482705,-0.0139902676399026,1.7657142857142856,0.129495410051823,1.9648,0.2183787840733008,0.1048734413377457,87.0,12.428571428571429,366.0,12.2,2,9,0.0,2.096142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-10,AUG | Condemned (Factory New),1.621,1.621,17.0,1.937,1.644,2.256,-0.1631388745482705,-0.0139902676399026,1.7657142857142856,0.129495410051823,1.9648,0.2183787840733008,0.1048734413377457,87.0,12.428571428571429,366.0,12.2,2,9,0.0,2.096142857142857,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-11,AUG | Condemned (Factory New),1.494,1.494,13.0,1.621,1.653,2.317,-0.0783466995681677,-0.0961887477313975,1.743,0.158066893615149,1.937366666666667,0.2240319148891267,0.1054925462862524,89.0,12.714285714285714,371.0,12.366666666666667,3,9,0.0,2.1181428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-11,AUG | Condemned (Factory New),1.494,1.494,13.0,1.621,1.653,2.317,-0.0783466995681677,-0.0961887477313975,1.743,0.158066893615149,1.937366666666667,0.2240319148891267,0.1054925462862524,89.0,12.714285714285714,371.0,12.366666666666667,3,9,0.0,2.1181428571428573,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-12,AUG | Condemned (Factory New),1.877,1.877,17.0,1.494,1.62,2.206,0.2563587684069612,0.1586419753086418,1.7797142857142858,0.1550518017453837,1.9264,0.2186001829825401,0.115412097530072,88.0,12.571428571428571,382.0,12.733333333333333,4,9,0.0,2.0582857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-12,AUG | Condemned (Factory New),1.877,1.877,17.0,1.494,1.62,2.206,0.2563587684069612,0.1586419753086418,1.7797142857142858,0.1550518017453837,1.9264,0.2186001829825401,0.115412097530072,88.0,12.571428571428571,382.0,12.733333333333333,4,9,0.0,2.0582857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-13,AUG | Condemned (Factory New),1.464,1.464,8.0,1.877,1.876,1.983,-0.2200319659030367,-0.2196162046908315,1.720857142857143,0.1830077504771147,1.9091,0.2334675352163551,0.1207786172260792,86.0,12.285714285714286,381.0,12.7,5,9,0.0,2.041,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-13,AUG | Condemned (Factory New),1.464,1.464,8.0,1.877,1.876,1.983,-0.2200319659030367,-0.2196162046908315,1.720857142857143,0.1830077504771147,1.9091,0.2334675352163551,0.1207786172260792,86.0,12.285714285714286,381.0,12.7,5,9,0.0,2.041,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-14,AUG | Condemned (Factory New),1.535,1.535,10.0,1.464,1.744,2.204,0.0484972677595627,-0.1198394495412844,1.6910000000000005,0.1935421696389999,1.8868,0.2361693460210279,0.1193153057164131,83.0,11.857142857142858,377.0,12.566666666666666,6,9,0.0,1.9824285714285717,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-14,AUG | Condemned (Factory New),1.535,1.535,10.0,1.464,1.744,2.204,0.0484972677595627,-0.1198394495412844,1.6910000000000005,0.1935421696389999,1.8868,0.2361693460210279,0.1193153057164131,83.0,11.857142857142858,377.0,12.566666666666666,6,9,0.0,1.9824285714285717,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-15,AUG | Condemned (Factory New),1.697,1.697,10.0,1.535,1.909,2.208,0.1055374592833877,-0.1110529072812991,1.6607142857142858,0.1725031795033805,1.8697666666666664,0.230754513619031,0.1209483313345062,82.0,11.714285714285714,374.0,12.466666666666669,0,9,0.0,1.9722857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-15,AUG | Condemned (Factory New),1.697,1.697,10.0,1.535,1.909,2.208,0.1055374592833877,-0.1110529072812991,1.6607142857142858,0.1725031795033805,1.8697666666666664,0.230754513619031,0.1209483313345062,82.0,11.714285714285714,374.0,12.466666666666669,0,9,0.0,1.9722857142857144,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-16,AUG | Condemned (Factory New),1.69,1.69,9.0,1.697,1.937,2.09,-0.0041249263406011,-0.1275167785234899,1.6254285714285712,0.1331538928596287,1.856433333333333,0.2291949218944919,0.1205634923604377,84.0,12.0,371.0,12.366666666666667,1,9,0.0,1.9895714285714283,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-16,AUG | Condemned (Factory New),1.69,1.69,9.0,1.697,1.937,2.09,-0.0041249263406011,-0.1275167785234899,1.6254285714285712,0.1331538928596287,1.856433333333333,0.2291949218944919,0.1205634923604377,84.0,12.0,371.0,12.366666666666667,1,9,0.0,1.9895714285714283,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-17,AUG | Condemned (Factory New),1.658,1.658,15.0,1.69,1.621,1.788,-0.0189349112426036,0.0228254164096235,1.6307142857142856,0.133606794401348,1.8521,0.2316634556132379,0.1176070978393011,82.0,11.714285714285714,371.0,12.366666666666667,2,9,0.0,2.030857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-17,AUG | Condemned (Factory New),1.658,1.658,15.0,1.69,1.621,1.788,-0.0189349112426036,0.0228254164096235,1.6307142857142856,0.133606794401348,1.8521,0.2316634556132379,0.1176070978393011,82.0,11.714285714285714,371.0,12.366666666666667,2,9,0.0,2.030857142857143,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-18,AUG | Condemned (Factory New),1.639,1.639,7.0,1.658,1.494,1.875,-0.0114595898673099,0.0970548862115128,1.6514285714285712,0.1214964516152716,1.8442333333333327,0.234738817033362,0.1173493885986123,76.0,10.857142857142858,360.0,12.0,3,9,0.0,2.032,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-18,AUG | Condemned (Factory New),1.639,1.639,7.0,1.658,1.494,1.875,-0.0114595898673099,0.0970548862115128,1.6514285714285712,0.1214964516152716,1.8442333333333327,0.234738817033362,0.1173493885986123,76.0,10.857142857142858,360.0,12.0,3,9,0.0,2.032,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-19,AUG | Condemned (Factory New),1.522,1.522,15.0,1.639,1.877,2.076,-0.0713849908480781,-0.1891315929675013,1.6007142857142855,0.0855197793090068,1.8257666666666663,0.2375540195875924,0.1164125234161453,74.0,10.571428571428571,367.0,12.233333333333333,4,9,0.0,2.0505714285714287,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-19,AUG | Condemned (Factory New),1.522,1.522,15.0,1.639,1.877,2.076,-0.0713849908480781,-0.1891315929675013,1.6007142857142855,0.0855197793090068,1.8257666666666663,0.2375540195875924,0.1164125234161453,74.0,10.571428571428571,367.0,12.233333333333333,4,9,0.0,2.0505714285714287,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-20,AUG | Condemned (Factory New),1.328,1.328,24.0,1.522,1.464,1.975,-0.1274638633377135,-0.0928961748633878,1.5812857142857142,0.1220277653249623,1.8042,0.2519593088840603,0.1182769814858699,90.0,12.857142857142858,382.0,12.733333333333333,5,9,0.0,2.113714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-20,AUG | Condemned (Factory New),1.328,1.328,24.0,1.522,1.464,1.975,-0.1274638633377135,-0.0928961748633878,1.5812857142857142,0.1220277653249623,1.8042,0.2519593088840603,0.1182769814858699,90.0,12.857142857142858,382.0,12.733333333333333,5,9,0.0,2.113714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,AUG | Condemned (Factory New),1.473,1.473,15.0,1.328,1.535,1.915,0.1091867469879517,-0.0403908794788272,1.5724285714285713,0.1272060837975213,1.7894666666666668,0.2579024018672352,0.1199629138778951,95.0,13.571428571428571,383.0,12.766666666666667,6,9,0.0,2.1805714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-21,AUG | Condemned (Factory New),1.473,1.473,15.0,1.328,1.535,1.915,0.1091867469879517,-0.0403908794788272,1.5724285714285713,0.1272060837975213,1.7894666666666668,0.2579024018672352,0.1199629138778951,95.0,13.571428571428571,383.0,12.766666666666667,6,9,0.0,2.1805714285714286,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-22,AUG | Condemned (Factory New),1.602,1.602,8.0,1.473,1.697,2.087,0.0875763747454174,-0.0559811431938714,1.558857142857143,0.1179205889831052,1.7733,0.2539150973586775,0.119906754364953,93.0,13.285714285714286,375.0,12.5,0,9,0.0,2.191428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-22,AUG | Condemned (Factory New),1.602,1.602,8.0,1.473,1.697,2.087,0.0875763747454174,-0.0559811431938714,1.558857142857143,0.1179205889831052,1.7733,0.2539150973586775,0.119906754364953,93.0,13.285714285714286,375.0,12.5,0,9,0.0,2.191428571428572,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-23,AUG | Condemned (Factory New),1.468,1.468,13.0,1.602,1.69,2.161,-0.083645443196005,-0.1313609467455621,1.5271428571428571,0.1078046229745917,1.7502,0.2490699232478033,0.1205867415772772,97.0,13.857142857142858,376.0,12.533333333333331,1,9,0.0,2.2060000000000004,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-23,AUG | Condemned (Factory New),1.468,1.468,13.0,1.602,1.69,2.161,-0.083645443196005,-0.1313609467455621,1.5271428571428571,0.1078046229745917,1.7502,0.2490699232478033,0.1205867415772772,97.0,13.857142857142858,376.0,12.533333333333331,1,9,0.0,2.2060000000000004,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-24,AUG | Condemned (Factory New),1.7,1.7,8.0,1.468,1.658,2.198,0.1580381471389644,0.0253317249698432,1.5331428571428571,0.1157934473490602,1.7335999999999998,0.2348618884933583,0.1240700443529271,90.0,12.857142857142858,368.0,12.266666666666667,2,9,0.0,2.18,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-24,AUG | Condemned (Factory New),1.7,1.7,8.0,1.468,1.658,2.198,0.1580381471389644,0.0253317249698432,1.5331428571428571,0.1157934473490602,1.7335999999999998,0.2348618884933583,0.1240700443529271,90.0,12.857142857142858,368.0,12.266666666666667,2,9,0.0,2.18,AUG | Condemned (Factory New),AUG | Condemned (Factory New),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
